$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
1,7,1,0,0,12,4,0.4,6,2,3,0.75,16,1,0,10,0,11.9,21.72,"5,615.72",0.09,55,0.05,311.98,258.51,0.25,3,6,14,0.33,23,32,9,17,12,0,10,0
6,17,2,3,0,32,9,0.33,16,2,2,0.22,36,5,0.5,24,2,32.25,23.09,"17,192.85",0.25,139,0.04,955.16,744.7,0.56,8,16,29,0.26,59,80,23,18,34,11.11,27,0
19,21,8,0,5,36,11,0.25,16,2.25,8,0.73,44,3,0.2,44,1,67.22,31.21,"65,489.41",0.7,324,0.03,"3,638.3","2,098.14",0.27,10,18,35,0.16,136,188,61,28,69,10.2,44,0
17,25,1,0,0,38,13,0.3,14,2.71,7,0.54,35,12,0.92,43,2,53.96,27.69,"41,377.61",0.5,254,0.04,"2,298.76","1,494.19",0.92,12,19,24,0.21,108,146,39,20,61,0,43,0
2,7,0,0,0,12,4,0.67,6,2,1,0.25,13,4,1,6,0,7.22,13.33,"1,282.82",0.03,26,0.08,71.27,96.21,1,3,6,11,0.44,8,18,3,10,9,0,6,0
27,39,7,2,35,62,20,0.22,24,2.58,10,0.5,66,12,0.58,87,2,92.24,23.83,"52,396.16",0.73,337,0.04,"2,910.9","2,198.44",0.6,19,33,48,0.13,143,194,69,23,152,29.84,89,0
1,5,1,0,0,6,3,0.2,2,3,1,0.33,9,3,1,15,0,30.72,25.5,"19,978.47",0.26,154,0.04,"1,109.91",783.47,1,2,3,8,0.18,51,103,17,17,17,0,15,0
7,7,0,5,6,12,4,0.17,6,2,1,0.25,13,1,0,19,0,36.57,16,"9,362.4",0.2,116,0.06,520.13,585.15,0.25,3,6,11,0.11,56,60,21,12,38,36.67,24,1
1,3,1,0,0,4,2,0.22,2,2,2,1,6,1,0,9,0,11.82,10.83,"1,386.67",0.04,32,0.09,77.04,128,0.5,1,2,6,0.18,13,19,6,10,11,0,9,0
0,97,4,0,0,192,49,0.71,96,2,4,0.08,241,1,0,69,0,46.69,123.06,"707,027.78",1.92,1018,0.01,"39,279.32","5,745.45",0.02,48,96,194,0.7,523,495,34,16,70,0,69,0
6,3,4,1,5,4,2,0.22,2,2,2,1,8,1,0,8,0,19.93,3,179.38,0.02,18,0.33,9.97,59.79,0.5,1,2,8,0.1,6,12,5,5,21,42.86,9,0
0,5,3,0,0,8,3,0.38,4,2,3,1,15,1,0,8,0,17.66,11.5,2336,0.07,47,0.09,129.78,203.13,0.33,2,4,14,0.33,23,24,10,10,9,0,8,0
1,11,1,0,1,20,6,0.43,10,2,2,0.33,21,4,0.6,14,3,16.12,22.73,"8,332.05",0.12,74,0.04,462.89,366.61,0.67,5,10,17,0.35,25,49,11,20,17,6.67,14,0
2,9,0,0,0,16,5,0.45,8,2,1,0.2,18,4,0.75,11,0,7.24,21,3192,0.05,38,0.05,177.33,152,0.8,4,8,15,0.36,14,24,4,12,14,0,11,0
1,5,1,0,0,8,3,0.43,4,2,2,0.67,10,3,1,7,0,9.57,8.75,732.92,0.03,22,0.11,40.72,83.76,1,2,4,9,0.33,7,15,4,10,9,0,7,0
0,3,2,0,0,4,2,0.17,2,2,2,1,9,1,0,12,3,16.73,11,2024,0.06,46,0.09,112.44,184,0.5,1,2,9,0.15,22,24,8,8,13,0,12,0
5,7,0,0,0,10,4,0.4,4,2.5,1,0.25,11,1,0,10,2,6.98,22.1,"3,409.75",0.05,37,0.05,189.43,154.29,0.25,3,5,9,0.25,17,20,5,13,16,0,10,0
6,35,8,0,1,66,18,0.29,32,2.06,11,0.61,79,12,0.65,62,2,50.27,39.28,"77,553.76",0.66,319,0.03,"4,308.54","1,974.55",0.67,17,33,63,0.16,142,177,47,26,113,1.59,62,0
0,5,5,0,0,8,3,0.38,4,2,3,1,14,1,0,8,0,24.59,11.38,"3,181.51",0.09,57,0.09,176.75,279.69,0.33,2,4,13,0.33,26,31,16,14,9,0,8,0
8,11,2,2,13,18,6,0.24,8,2.25,2,0.33,22,4,0.6,23,2,53.64,18.95,"19,255.97",0.34,175,0.05,"1,069.78","1,016.29",0.67,5,9,18,0.13,80,95,38,18,47,39.47,25,0
8,3,1,0,3,4,2,0.1,2,2,2,1,7,1,0,21,1,35.63,14.48,"7,465.89",0.17,99,0.07,414.77,515.74,0.5,1,2,7,0.06,38,61,21,16,33,12.5,21,0
2,5,0,0,0,8,3,0.3,4,2,1,0.33,9,1,0,10,1,13.12,10.83,"1,539.78",0.05,31,0.09,85.54,142.13,0.33,2,4,8,0.23,13,18,9,15,13,0,10,0
0,13,0,0,0,18,7,1,6,3,1,0.14,19,7,1,7,1,23.57,7.11,"1,191.72",0.06,41,0.14,66.21,167.59,1,6,9,14,0.88,16,25,9,8,8,0,7,0
17,3,1,3,16,4,2,0.11,2,2,1,0.5,8,1,0,16,0,38.3,16.62,"10,572.26",0.21,118,0.06,587.35,636.29,0.5,1,2,8,0.04,54,64,26,16,53,54.29,19,0
4,19,2,0,0,28,10,0.83,10,2.8,9,0.9,33,1,0,12,0,17.25,32.88,"18,654.39",0.19,118,0.03,"1,036.34",567.27,0.1,9,14,25,0.59,57,61,13,15,17,0,12,0
7,9,2,0,9,16,5,0.17,8,2,5,1,19,5,1,29,1,44.67,20.61,"18,980.62",0.31,164,0.05,"1,054.48",920.81,1,4,8,16,0.11,71,93,31,18,46,23.68,29,1
13,26,4,1,1,44,14,0.3,22,2,11,0.79,59,7,0.46,45,0,30.87,42.62,"56,084.29",0.44,221,0.02,"3,115.79","1,315.88",0.5,11,22,47,0.23,97,124,33,29,61,4.26,46,0
2,13,3,0,0,20,7,0.54,8,2.5,7,1,31,4,0.5,13,2,14.99,30.08,"13,562.53",0.15,91,0.03,753.47,450.83,0.57,6,10,26,0.44,38,53,12,19,16,0,13,0
11,9,12,0,4,20,5,0.1,10,2,5,1,32,1,0,48,0,59.96,20.2,"24,477.25",0.4,197,0.05,"1,359.85","1,211.5",0.2,5,10,29,0.08,90,107,49,22,64,7.69,48,0
1,7,4,0,0,12,4,0.19,6,2,2,0.5,24,1,0,21,3,53.82,9.17,"4,521.96",0.16,94,0.11,251.22,493.31,0.25,3,6,22,0.17,45,49,27,11,23,0,21,0
10,5,0,0,5,8,3,0.14,4,2,1,0.33,11,1,0,22,0,48.47,12.2,"7,213.92",0.2,123,0.08,400.77,591.3,0.33,2,4,10,0.08,61,62,20,8,38,18.52,22,0
1,3,0,0,0,4,2,0.18,2,2,1,0.5,6,1,0,11,0,13.47,4,215.55,0.02,17,0.25,11.98,53.89,0.5,1,2,6,0.15,4,13,3,6,13,0,11,0
8,3,5,1,3,4,2,0.07,2,2,2,1,9,1,0,28,0,72.35,9.93,"7,127.8",0.24,140,0.1,395.99,718.1,0.5,1,2,9,0.02,67,73,27,8,106,12.5,29,1
3,5,4,1,1,8,3,0.13,4,2,3,1,12,3,1,22,4,34.03,16.37,"9,130.93",0.19,107,0.06,507.27,557.41,1,2,4,11,0.11,43,64,21,16,28,8.33,23,0
1,3,1,0,0,4,2,0.2,2,2,2,1,7,1,0,10,1,38.09,6.5,"1,609.32",0.08,54,0.15,89.41,247.59,0.5,1,2,7,0.17,26,28,16,8,12,0,10,0
19,9,1,0,2,16,5,0.09,8,2,1,0.2,22,1,0,54,0,148.42,23.87,"84,587.05",1.18,507,0.04,"4,699.28","3,543.26",0.2,4,8,19,0.07,241,266,106,21,76,3.57,54,0
2,5,1,1,0,8,3,0.2,4,2,2,0.67,11,1,0,14,0,19.11,10.5,"2,107.08",0.07,45,0.1,117.06,200.67,0.33,2,4,10,0.17,21,24,11,11,18,6.67,15,0
1,7,3,0,0,10,4,0.4,4,2.5,3,0.75,16,3,0.67,10,3,18.06,11.85,"2,534.72",0.07,45,0.08,140.82,213.97,0.75,3,5,14,0.33,22,23,13,14,12,0,10,0
0,9,5,0,0,16,5,0.29,8,2,4,0.8,20,1,0,17,1,24.55,23.68,"13,769.86",0.19,110,0.04,764.99,581.39,0.2,4,8,17,0.28,45,65,19,20,18,0,17,0
1,5,1,0,1,8,3,0.33,4,2,2,0.67,9,1,0,9,0,10.79,14.57,"2,290.24",0.05,37,0.07,127.24,157.17,0.33,2,4,8,0.25,17,20,7,12,12,10,9,0
18,9,0,4,15,16,5,0.16,8,2,1,0.2,18,1,0,28,0,39.43,20.33,"16,303.48",0.27,146,0.05,905.75,801.81,0.2,4,8,15,0.08,61,85,27,18,66,40.43,32,0
5,5,1,0,7,8,3,0.18,4,2,1,0.33,11,1,0,17,2,20.73,8.73,"1,579.13",0.06,40,0.11,87.73,180.94,0.33,2,4,10,0.1,16,24,11,12,30,29.17,17,0
9,3,0,1,7,6,2,0.33,2,3,1,0.5,5,1,0,5,0,16.12,7.5,906.96,0.04,29,0.13,50.39,120.93,0.5,2,3,5,0.09,12,17,8,10,23,61.54,6,0
1,13,3,0,0,24,7,0.33,12,2,6,0.86,32,1,0,21,0,41.3,18.48,"14,109.14",0.25,139,0.05,783.84,763.37,0.14,6,12,27,0.3,67,72,29,16,23,0,21,0
1,5,3,0,0,6,3,0.3,2,3,2,0.67,10,3,1,10,1,22.75,11,"2,752.77",0.08,51,0.09,152.93,250.25,1,2,3,9,0.25,22,29,15,15,12,0,10,0
1,35,6,0,0,52,18,0.69,18,2.89,6,0.33,58,13,0.71,26,0,37.29,35.81,"47,834.26",0.45,228,0.03,"2,657.46","1,335.62",0.72,17,26,42,0.64,109,119,35,23,28,0,26,0
7,3,2,0,1,4,2,0.14,2,2,1,0.5,8,1,0,14,0,22.43,10.08,"2,280.63",0.08,50,0.1,126.7,226.18,0.5,1,2,8,0.09,22,28,12,11,23,6.67,14,0
4,3,4,1,3,4,2,0.29,2,2,2,1,8,1,0,6,0,21.33,4.5,432,0.03,24,0.22,24,96,0.5,1,2,8,0.13,9,15,8,8,15,40,7,0
12,5,2,0,13,8,3,0.16,4,2,2,0.67,16,1,0,19,1,58.18,15.45,"13,896.4",0.3,161,0.06,772.02,899.18,0.33,2,4,15,0.07,68,93,33,15,45,40.63,19,0
1,9,0,0,0,16,5,0.31,8,2,1,0.2,19,1,0,16,1,25.24,14.54,"5,332.64",0.12,79,0.07,296.26,366.86,0.2,4,8,16,0.28,37,42,14,11,18,0,16,0
2,3,0,1,1,4,2,0.15,2,2,1,0.5,7,1,0,12,0,26.28,12.33,"3,997.78",0.11,75,0.08,222.1,324.14,0.5,1,2,7,0.12,37,38,12,8,17,14.29,13,0
10,9,3,2,0,14,5,0.24,6,2.33,3,0.6,17,3,0.5,19,3,21.11,20.5,"8,869.57",0.14,90,0.05,492.75,432.66,0.6,4,7,14,0.16,41,49,14,14,32,9.52,21,0
7,7,4,0,3,4,5,0.14,2,2,5,1,16,1,0,36,1,44.89,14.07,"8,885.44",0.21,115,0.07,493.64,631.56,0.2,1,2,13,0.11,51,64,29,16,47,7.69,36,0
19,17,8,0,7,32,9,0.22,16,2,8,0.89,40,3,0.25,41,1,69.56,26.36,"48,322.11",0.61,290,0.04,"2,684.56","1,833.36",0.33,8,16,33,0.13,123,167,56,24,68,14.58,41,0
10,12,7,3,1,4,9,0.18,2,2,8,0.89,28,1,0,46,0,54.76,21.31,"24,859.27",0.39,191,0.05,"1,381.07","1,166.73",0.11,1,2,21,0.15,75,116,44,25,61,8,49,1
2,13,4,0,0,24,7,0.24,12,2,2,0.29,30,3,0.33,29,1,28.86,20.94,"12,659.07",0.2,122,0.05,703.28,604.41,0.43,6,12,25,0.22,58,64,18,13,32,0,29,0
31,37,3,2,37,66,19,0.18,30,2.2,7,0.37,79,6,0.28,101,0,106.19,43.99,"205,454.31",1.56,716,0.02,"11,414.13","4,670.87",0.32,18,33,62,0.12,338,378,73,19,156,27.86,103,0
24,22,18,0,0,4,20,0.29,2,2,19,0.95,45,1,0,70,1,52.55,25.62,"34,502.44",0.45,213,0.04,"1,916.8","1,346.57",0.05,1,2,27,0.21,81,132,49,31,95,0,70,0
0,5,6,1,0,8,3,0.15,4,2,2,0.67,21,1,0,19,0,32.45,13.89,"6,264.19",0.15,91,0.07,348.01,450.83,0.33,2,4,20,0.14,44,47,19,12,21,5,20,0
1,13,1,0,1,24,7,0.41,12,2,3,0.43,25,1,0,17,3,12.97,39.75,"20,489.85",0.17,111,0.03,"1,138.33",515.47,0.14,6,12,20,0.35,53,58,10,15,20,5.56,17,0
2,7,2,0,0,12,4,0.33,6,2,1,0.25,15,1,0,12,0,14.41,15,"3,241.45",0.07,50,0.07,180.08,216.1,0.25,3,6,13,0.27,20,30,8,12,15,0,12,0
0,5,1,0,0,8,3,0.43,4,2,3,1,12,1,0,7,1,13.51,13.33,"2,401.13",0.06,41,0.08,133.4,180.09,0.33,2,4,11,0.38,20,21,9,12,8,0,7,0
11,11,4,2,6,20,6,0.19,10,2,5,0.83,27,1,0,30,1,36.33,30.72,34286,0.37,186,0.03,"1,904.78",1116,0.17,5,10,23,0.12,79,107,36,28,50,21.05,32,1
21,20,6,6,20,28,12,0.16,14,2,7,0.58,50,1,0,71,0,47.35,53.47,"135,395.77",0.84,393,0.02,"7,521.99","2,532.08",0.08,7,14,40,0.1,175,218,54,33,119,26.8,77,0
1,5,1,0,0,8,3,0.43,4,2,1,0.33,10,1,0,7,1,11.62,9.75,"1,104.67",0.04,29,0.1,61.37,113.3,0.33,2,4,9,0.33,13,16,6,9,9,0,7,0
1,107,7,0,0,198,54,0.72,92,2.15,24,0.44,219,25,0.45,75,0,62.26,74.54,"345,890.61",1.55,694,0.01,"19,216.15","4,640.43",0.46,53,99,167,0.7,255,439,65,38,77,0,75,0
14,5,4,0,0,8,3,0.14,4,2,3,1,14,1,0,22,0,45.57,8.11,"3,004.05",0.12,74,0.12,166.89,370,0.33,2,4,13,0.08,31,43,21,11,37,0,22,0
2,7,1,0,0,12,4,0.57,6,2,2,0.5,14,4,1,7,0,7.8,19.6,"2,997.34",0.05,36,0.05,166.52,152.93,1,3,6,12,0.4,14,22,5,14,10,0,7,0
7,9,1,3,12,14,5,0.17,6,2.33,3,0.6,17,3,0.5,27,0,51.99,14.53,"10,977.26",0.25,136,0.07,609.85,755.42,0.6,4,7,14,0.1,62,74,32,15,50,35.71,30,0
2,3,0,0,9,4,2,0.2,2,2,1,0.5,6,1,0,10,0,45.89,6.79,"2,118.25",0.1,68,0.15,117.68,311.78,0.5,1,2,6,0.09,33,35,17,7,22,47.37,10,0
5,29,6,0,0,56,15,0.41,28,2,15,1,66,14,0.93,37,0,99.56,17.3,"29,792.16",0.57,268,0.06,"1,655.12","1,722.24",0.93,14,28,53,0.23,122,146,67,19,65,0,37,0
10,13,2,2,5,22,7,0.39,10,2.2,3,0.43,22,1,0,16,3,40.19,16.19,"10,535.84",0.22,124,0.06,585.32,650.74,0.14,6,11,17,0.21,40,84,21,17,34,30.43,18,0
8,7,3,1,6,10,4,0.27,4,2.5,2,0.5,13,3,0.67,14,0,31.08,14.73,"6,740.46",0.15,86,0.07,374.47,457.69,0.75,3,5,11,0.07,36,50,22,18,54,33.33,15,1
0,5,1,0,0,8,3,0.38,4,2,3,1,10,1,0,8,2,9.42,17,"2,723.1",0.05,41,0.06,151.28,160.18,0.33,2,4,9,0.33,17,24,5,10,9,0,8,0
0,5,0,0,0,8,3,0.5,4,2,1,0.33,9,1,0,6,1,15.36,4.9,368.89,0.03,21,0.2,20.49,75.28,0.33,2,4,8,0.43,7,14,5,7,7,0,6,0
7,31,5,7,12,56,16,0.46,26,2.15,6,0.38,69,11,0.67,28,0,34.15,38.26,"50,005.31",0.44,217,0.03,"2,778.07","1,306.85",0.69,15,28,55,0.29,95,122,36,29,55,40.43,35,0
7,5,2,0,0,8,3,0.21,4,2,3,1,9,1,0,14,0,33.52,6.43,"1,385.31",0.07,47,0.16,76.96,215.49,0.33,2,4,8,0.14,18,29,14,10,22,0,14,1
2,29,5,7,1,52,1,0.02,24,2.17,1,1,72,1,0,49,0,46.96,44.27,"92,035.5",0.69,327,0.02,"5,113.08","2,078.92",1,14,26,59,0.01,125,202,48,34,67,14.04,56,0
17,15,4,1,55,26,8,0.18,12,2.17,3,0.38,34,3,0.29,43,4,33.95,29.57,"29,690.28",0.33,177,0.03,"1,649.46","1,004.02",0.38,7,13,28,0.07,72,105,28,23,117,56.57,44,0
5,7,2,0,1,10,4,0.33,4,2.5,2,0.5,13,3,0.67,12,2,23.58,15.75,"5,849.31",0.12,73,0.06,324.96,371.38,0.75,3,5,11,0.21,28,45,16,18,19,7.69,12,0
4,3,1,0,2,4,2,0.29,2,2,2,1,6,1,0,7,0,16.5,6,593.95,0.03,26,0.17,33,98.99,0.5,1,2,6,0.14,12,14,7,7,14,22.22,7,0
48,5,5,1,21,8,3,0.09,4,2,1,0.33,21,1,0,31,3,85.96,17.85,"27,376.73",0.51,252,0.06,"1,520.93","1,534.04",0.33,2,4,20,0.03,116,136,52,16,102,41.51,32,0
36,13,8,0,42,18,7,0.06,8,2.25,4,0.57,38,3,0.33,120,1,118.33,59.93,"424,927.99",2.36,1002,0.02,"23,607.11","7,090.97",0.43,5,9,33,0.03,458,544,107,28,218,25.93,120,1
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,0,9.51,4,152.16,0.01,12,0.25,8.45,38.04,0.5,1,2,6,2,4,8,3,6,1,0,0,0
7,3,5,0,14,4,2,0.18,2,2,2,1,9,1,0,11,0,26.32,6.87,"1,243.98",0.06,40,0.15,69.11,180.94,0.5,1,2,9,0.06,15,25,12,11,33,56,11,0
