$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
1,3,1,0,0,4,2,0.1,2,2,1,0.5,13,1,0,20,0,49.57,27.26,"36,831.07",0.45,249,0.04,"2,046.17","1,351.14",0.5,1,2,13,0.09,92,157,27,16,22,0,20,0
5,23,9,1,1,44,12,0.24,22,2,9,0.75,61,10,0.82,50,2,55.26,29.75,"48,911.24",0.55,272,0.03,"2,717.29","1,644.08",0.83,11,22,51,0.21,119,153,44,22,58,3.85,51,0
2,3,0,0,0,4,2,0.13,2,2,1,0.5,5,1,0,16,0,25.68,12.5,"4,011.84",0.11,70,0.08,222.88,320.95,0.5,1,2,5,0.11,25,45,12,12,19,0,16,0
3,9,0,0,1,8,6,0.27,4,2,1,0.17,18,1,0,22,3,27.21,20.39,"11,307.85",0.18,101,0.05,628.21,554.68,0.17,2,4,14,0.22,39,62,22,23,27,4.35,22,0
7,3,4,0,4,4,2,0.14,2,2,2,1,10,1,0,14,0,31.45,4.73,702.84,0.05,35,0.21,39.05,148.68,0.5,1,2,10,0.08,13,22,11,8,26,22.22,14,0
1,5,4,0,0,8,3,0.25,4,2,2,0.67,13,1,0,12,2,14.42,12.38,"2,207.86",0.06,42,0.08,122.66,178.41,0.33,2,4,12,0.21,18,24,8,11,14,0,12,0
2,7,0,0,0,12,4,0.29,6,2,1,0.25,16,1,0,14,3,21.83,21.53,"10,120.67",0.16,94,0.05,562.26,470,0.25,3,6,14,0.24,38,56,15,17,17,0,14,0
4,3,0,0,0,4,2,0.22,2,2,1,0.5,7,1,0,9,1,17.4,11.5,"2,301.8",0.07,48,0.09,127.88,200.16,0.5,1,2,7,0.14,23,25,9,9,14,0,9,0
1,7,0,0,0,10,4,0.5,4,2.5,1,0.25,12,3,0.67,8,2,8.8,14.4,"1,824.64",0.04,31,0.07,101.37,126.71,0.75,3,5,10,0.4,12,19,5,12,10,0,8,0
7,7,1,0,0,12,4,0.29,6,2,2,0.5,16,1,0,14,2,21.63,16.67,"6,009.19",0.12,75,0.06,333.84,360.55,0.25,3,6,14,0.18,25,50,12,16,22,0,14,0
5,3,0,1,3,4,2,0.17,2,2,1,0.5,6,1,0,11,0,30.49,7.71,"1,814.59",0.08,52,0.13,100.81,235.23,0.5,1,2,6,0.1,24,28,14,9,21,26.67,12,0
1,11,1,1,0,16,6,0.29,6,2.67,2,0.33,17,6,1,20,3,21.74,20.19,"8,859.53",0.15,87,0.05,492.2,438.86,1,5,8,13,0.26,38,49,16,17,23,4.76,21,0
4,27,0,1,4,46,14,0.64,20,2.3,1,0.07,46,9,0.62,21,2,15.66,31.95,"15,993.34",0.17,102,0.03,888.52,500.5,0.64,13,23,34,0.45,37,65,11,19,31,19.23,22,0
29,41,2,17,38,64,21,0.18,24,2.67,10,0.48,68,14,0.65,101,4,129.41,22.73,"66,879.33",0.98,440,0.04,"3,715.52","2,942.06",0.67,20,32,49,0.11,201,239,84,19,186,35.26,118,0
2,3,0,0,2,4,2,0.22,2,2,1,0.5,5,1,0,9,2,28.57,4.2,504,0.04,30,0.24,28,120,0.5,1,2,5,0.14,14,16,10,6,14,18.18,9,0
2,13,8,2,0,12,8,0.21,6,2,8,1,33,5,0.57,37,1,41.04,18.7,"14,355.42",0.26,134,0.05,797.52,767.54,0.63,3,6,27,0.19,57,77,32,21,42,5.13,39,0
10,7,1,0,3,12,4,0.2,6,2,3,0.75,17,1,0,20,1,37.83,10.4,"4,092.01",0.13,78,0.1,227.33,393.46,0.25,3,6,15,0.12,32,46,20,13,34,13.04,20,0
11,13,4,12,0,24,7,0.11,12,2,4,0.57,32,1,0,49,0,96.31,19.66,"37,229.33",0.63,304,0.05,"2,068.3","1,893.56",0.14,6,12,27,0.1,145,159,59,16,73,19.67,61,1
10,5,2,0,0,8,3,0.18,4,2,3,1,10,1,0,17,1,29.64,12.63,"4,729.74",0.12,73,0.08,262.76,374.44,0.33,2,4,9,0.11,30,43,19,16,28,0,17,0
0,5,2,0,0,8,3,0.3,4,2,3,1,11,1,0,10,0,25.87,9,"2,095.13",0.08,53,0.11,116.4,232.79,0.33,2,4,10,0.27,24,29,12,9,11,0,10,0
0,3,1,0,0,4,2,0.4,2,2,2,1,6,1,0,5,3,17.11,5.14,452.57,0.03,22,0.19,25.14,88,0.5,1,2,6,0.33,8,14,7,9,6,0,5,0
1,7,2,0,0,12,4,0.36,6,2,3,0.75,17,4,1,11,1,16.45,14.3,"3,363.72",0.08,52,0.07,186.87,235.23,1,3,6,15,0.31,22,30,10,13,13,0,11,0
0,5,3,0,0,8,3,0.43,4,2,3,1,15,1,0,7,0,17.66,11.5,2336,0.07,47,0.09,129.78,203.13,0.33,2,4,14,0.38,23,24,10,10,8,0,7,0
5,3,3,0,2,4,2,0.15,2,2,2,1,9,1,0,13,1,28.35,11.7,"3,880.98",0.11,69,0.09,215.61,331.71,0.5,1,2,9,0.1,27,42,15,13,21,13.33,13,0
8,3,2,0,1,4,2,0.14,2,2,2,1,8,1,0,14,1,31.25,9.28,"2,692.01",0.1,61,0.11,149.56,290.05,0.5,1,2,8,0.08,27,34,16,11,24,6.67,14,0
56,71,13,42,24,140,36,0.26,70,2,17,0.47,181,1,0,99,0,79.48,89.75,"640,223.79",2.38,1056,0.01,"35,567.99","7,133.16",0.03,35,70,147,0.16,489,567,79,29,230,40,141,0
8,5,2,0,0,8,3,0.19,4,2,3,1,9,1,0,16,0,32.14,9.33,2800,0.1,60,0.11,155.56,300,0.33,2,4,8,0.12,24,36,18,14,25,0,16,1
3,13,1,0,3,14,8,0.47,6,2.33,2,0.25,23,3,0.29,17,0,18.37,20.67,"7,844.38",0.13,74,0.05,435.8,379.57,0.38,4,7,17,0.42,31,43,15,20,19,15,17,0
1,9,1,0,0,16,5,0.28,8,2,2,0.4,22,1,0,18,0,15.61,23.18,"8,390.28",0.12,77,0.04,466.13,361.93,0.2,4,8,19,0.25,34,43,11,15,20,0,18,0
1,3,4,0,0,4,2,0.2,2,2,2,1,10,1,0,10,2,20.81,9,"1,685.67",0.06,42,0.11,93.65,187.3,0.5,1,2,10,0.17,18,24,11,11,12,0,10,0
122,41,1,3,35,70,21,0.28,30,2.33,2,0.1,76,3,0.1,73,0,69.75,30.42,"64,529.21",0.71,331,0.03,"3,584.96","2,121.51",0.14,20,35,57,0.09,146,185,60,25,234,34.23,76,0
1,3,1,0,0,4,2,0.25,2,2,2,1,7,1,0,8,2,14.35,10.4,"1,552.49",0.05,33,0.1,86.25,149.28,0.5,1,2,7,0.2,16,17,10,13,10,0,8,0
3,3,12,0,2,4,2,0.05,2,2,2,1,53,1,0,42,0,100.54,28.52,"81,768.15",0.96,471,0.04,"4,542.68","2,867.19",0.5,1,2,53,0.04,220,251,54,14,48,4.55,42,0
2,7,3,1,0,12,4,0.31,6,2,4,1,16,1,0,12,0,27.6,10.56,"3,078.75",0.1,60,0.09,171.04,291.48,0.25,3,6,14,0.25,26,34,16,13,16,7.69,13,0
5,5,2,0,8,6,3,0.2,2,3,1,0.33,10,3,1,15,1,26.52,11.5,"3,507.79",0.1,59,0.09,194.88,305.03,1,2,3,9,0.1,23,36,18,18,29,34.78,15,0
0,17,2,0,0,26,9,0.29,10,2.6,2,0.22,30,3,0.25,31,6,27.36,29.33,"23,526.15",0.27,154,0.03,"1,307.01",802.26,0.33,8,13,23,0.28,69,85,20,17,32,0,31,0
1,7,1,0,0,10,4,0.44,4,2.5,2,0.5,13,3,0.67,9,1,12.65,16.67,"3,515.14",0.07,46,0.06,195.29,210.91,0.75,3,5,11,0.36,20,26,9,15,11,0,9,0
1,3,0,0,0,4,2,0.12,2,2,1,0.5,6,1,0,17,4,19.85,16.82,"5,614.18",0.11,76,0.06,311.9,333.82,0.5,1,2,6,0.11,37,39,11,10,19,0,17,0
0,15,1,0,0,22,8,0.33,8,2.75,2,0.25,24,3,0.29,24,6,15.29,43.21,"28,547.12",0.22,136,0.02,"1,585.95",660.69,0.38,7,11,18,0.32,61,75,12,17,25,0,24,0
28,13,0,2,7,14,7,0.47,2,7,1,0.14,15,7,1,13,0,21.22,17.5,"6,498.36",0.12,79,0.06,361.02,371.33,1,6,7,10,0.11,35,44,13,13,61,40.91,15,0
0,3,1,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,1,17.2,6.67,764.63,0.04,27,0.15,42.48,114.69,0.5,1,2,7,0.22,12,15,9,10,9,0,8,0
1,3,0,0,0,4,2,0.29,2,2,1,0.5,6,1,0,7,2,8.22,9,666.08,0.02,20,0.11,37,74.01,0.5,1,2,6,0.22,8,12,4,9,9,0,7,0
1,7,0,0,0,12,4,0.4,6,2,1,0.25,16,1,0,10,3,8.55,23.4,"4,683.66",0.07,48,0.04,260.2,200.16,0.25,3,6,14,0.33,18,30,5,13,12,0,10,0
1,5,0,0,0,8,3,0.43,4,2,1,0.33,10,1,0,7,0,6.38,13.33,"1,134.8",0.03,23,0.08,63.04,85.11,0.33,2,4,9,0.33,8,15,3,10,9,0,7,0
3,5,1,0,0,6,3,0.21,2,3,2,0.67,8,3,1,14,1,20.9,8.67,"1,569.62",0.06,39,0.12,87.2,181.11,1,2,3,7,0.17,16,23,12,13,18,0,14,0
49,178,14,48,71,254,106,0.21,112,2.27,82,0.77,361,41,0.38,457,0,272.58,75.93,"1,571,506.88",6.9,2339,0.01,"87,305.94","20,696.93",0.39,71,127,257,0.17,942,1397,397,64,626,20.66,505,1
24,5,4,2,15,8,3,0.08,4,2,3,1,16,1,0,35,1,43.87,24.97,"27,356.45",0.37,187,0.04,"1,519.8","1,095.44",0.33,2,4,15,0.04,88,99,37,21,77,32.68,37,1
24,21,7,2,20,34,11,0.24,16,2.13,3,0.27,42,8,0.7,43,3,44.23,27.74,"34,042.1",0.41,203,0.04,"1,891.23","1,227.01",0.73,9,17,33,0.12,91,112,41,25,90,33.85,45,0
1,11,2,0,0,18,6,0.5,8,2.25,2,0.33,22,6,1,12,0,11.97,25,"7,483.01",0.1,61,0.04,415.72,299.32,1,5,9,18,0.43,25,36,10,20,14,0,12,0
2,5,3,0,0,8,3,0.25,4,2,3,1,10,1,0,12,0,18.35,8.33,"1,274.38",0.05,36,0.12,70.8,152.93,0.33,2,4,9,0.2,15,21,9,10,15,0,12,0
1,5,1,0,0,8,3,0.3,4,2,2,0.67,11,3,1,10,0,13.35,18,"4,326.62",0.08,50,0.06,240.37,240.37,1,2,4,10,0.25,20,30,10,18,12,0,10,0
21,14,9,4,8,18,8,0.2,8,2.25,4,0.5,33,3,0.29,37,0,45.07,17.42,"13,671.55",0.26,134,0.06,759.53,784.97,0.38,5,9,27,0.11,57,77,36,22,71,24.49,41,0
16,27,0,1,20,48,14,0.38,22,2.18,1,0.07,54,5,0.31,36,0,27.54,29.7,"24,290.93",0.27,174,0.03,"1,349.5",817.88,0.36,13,24,42,0.19,81,93,15,11,74,36.84,37,0
3,5,1,1,2,8,3,0.3,4,2,2,0.67,9,1,0,9,0,27.77,9.19,"2,344.27",0.09,52,0.11,130.24,255.16,0.33,2,4,8,0.19,21,31,16,14,16,25,10,0
4,5,4,0,1,8,3,0.11,4,2,3,1,12,1,0,27,4,45.16,12.29,"6,817.14",0.18,110,0.08,378.73,554.88,0.33,2,4,11,0.09,43,67,21,12,33,3.57,27,0
1,9,3,0,0,14,5,0.24,6,2.33,3,0.6,23,5,1,21,2,24.27,24,"13,980.48",0.19,111,0.04,776.69,582.52,1,4,7,20,0.22,48,63,19,19,23,0,21,0
41,31,2,3,22,54,16,0.21,24,2.25,4,0.25,65,3,0.13,73,0,67.09,44.63,"133,660.73",1,466,0.02,"7,425.6","2,994.64",0.19,15,27,51,0.11,206,260,60,26,140,25.51,76,0
11,7,2,0,0,12,4,0.21,6,2,4,1,14,1,0,19,1,35.9,13,"6,067.94",0.16,91,0.08,337.11,466.76,0.25,3,6,12,0.13,39,52,21,14,31,0,19,0
2,5,1,0,3,6,3,0.38,2,3,2,0.67,9,3,1,8,1,12.16,5.6,381.44,0.02,19,0.18,21.19,68.11,1,2,3,8,0.33,8,11,5,7,9,27.27,8,0
2,3,2,0,3,4,2,0.17,2,2,2,1,6,1,0,12,0,23.5,4,376.05,0.03,23,0.25,20.89,94.01,0.5,1,2,6,0.11,9,14,9,8,18,20,12,0
1,5,0,0,0,8,3,0.3,4,2,1,0.33,9,3,1,10,0,10.26,13,"1,734.69",0.04,32,0.08,96.37,133.44,1,2,4,8,0.25,13,19,6,12,12,0,10,0
1,3,0,3,3,4,2,0.2,2,2,1,0.5,6,1,0,7,1,14.49,36.4,"19,192.65",0.18,115,0.03,"1,066.26",527.27,0.5,1,2,6,0.13,52,63,10,14,15,46.15,10,0
3,37,3,0,0,60,19,0.53,24,2.5,6,0.32,68,11,0.56,36,3,33.88,39.58,"53,092.15",0.45,232,0.03,"2,949.56","1,341.28",0.58,18,30,51,0.48,95,137,30,25,40,0,36,0
17,39,2,20,32,68,20,0.18,30,2.27,4,0.2,78,12,0.58,89,0,55.32,23.91,"31,619.49",0.44,223,0.04,"1,756.64","1,322.55",0.6,19,34,60,0.13,79,144,38,23,159,36.88,109,1
2,11,1,0,0,18,6,0.67,8,2.25,3,0.5,23,3,0.4,9,0,10.61,23.21,"5,718.84",0.08,57,0.04,317.71,246.35,0.5,5,9,19,0.5,25,32,7,13,12,0,9,0
9,11,3,0,10,20,6,0.18,10,2,3,0.5,24,3,0.4,33,1,43.84,34.34,"51,695.65",0.5,257,0.03,"2,871.98","1,505.5",0.5,5,10,20,0.11,121,136,37,21,53,23.26,33,0
2,11,3,1,0,16,6,0.25,6,2.67,4,0.67,19,6,1,23,0,31.58,13.18,"5,483.42",0.14,84,0.08,304.63,416.15,1,5,8,15,0.22,32,52,17,14,27,4.17,24,0
13,9,2,0,0,14,5,0.23,6,2.33,4,0.8,15,5,1,22,1,36.9,14.52,"7,779.61",0.18,100,0.07,432.2,535.76,1,4,7,12,0.14,41,59,24,17,36,0,22,1
1,3,1,0,0,4,2,0.67,2,2,2,1,6,1,0,3,0,11.23,14,"2,200.43",0.05,37,0.07,122.25,157.17,0.5,1,2,6,0.4,10,27,5,14,5,0,3,0
0,3,1,0,0,4,2,0.5,2,2,2,1,6,1,0,4,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,0.5,1,2,6,0.4,3,6,3,6,5,0,4,0
1,7,2,0,0,12,4,0.5,6,2,3,0.75,14,3,0.67,8,0,14.4,10,1440,0.05,36,0.1,80,144,0.75,3,6,12,0.4,12,24,6,10,10,0,8,0
6,9,2,0,0,14,5,0.18,6,2.33,4,0.8,25,3,0.5,28,2,21.9,24.44,"13,084.83",0.18,102,0.04,726.94,535.29,0.6,4,7,22,0.14,44,58,18,20,35,0,28,0
3,5,2,0,0,8,3,0.16,4,2,3,1,13,1,0,19,2,67.09,10.84,"7,881.04",0.24,134,0.09,437.84,727.12,0.33,2,4,12,0.13,56,78,31,12,23,0,19,0
9,11,1,0,0,14,6,0.33,4,3.5,3,0.5,15,6,1,18,1,29.33,13.18,"5,091.75",0.13,78,0.08,282.87,386.43,1,5,7,11,0.21,32,46,17,14,28,0,18,0
20,11,8,0,6,18,6,0.16,8,2.25,6,1,28,6,1,38,0,66.64,21.71,"31,422.74",0.48,244,0.05,"1,745.71","1,447.1",1,5,9,24,0.09,96,148,42,19,65,13.64,38,1
1,19,0,17,0,34,10,0.21,16,2.13,1,0.1,40,8,0.78,31,3,31.42,46.06,"66,661.35",0.48,246,0.02,"3,703.41","1,447.13",0.8,9,17,32,0.2,102,144,31,28,50,35.42,48,0
32,12,15,16,73,12,8,0.13,6,2,8,1,52,1,0,48,0,52.7,22.28,"26,165.5",0.39,198,0.04,"1,453.64","1,174.29",0.13,3,6,46,0.05,79,119,39,22,170,64.95,64,1
1,5,3,0,0,8,3,0.38,4,2,3,1,11,1,0,8,0,22.33,6,803.88,0.04,31,0.17,44.66,133.98,0.33,2,4,10,0.3,12,19,10,10,10,0,8,0
1,19,7,1,0,30,10,0.48,12,2.5,5,0.5,39,7,0.67,20,2,31.94,20.33,"13,197.22",0.22,122,0.05,733.18,649.28,0.7,9,15,31,0.43,55,67,23,17,23,4.76,21,0
30,18,9,6,11,22,10,0.2,8,2.75,7,0.7,38,7,0.67,43,0,47.89,21.36,"21,841.82",0.34,168,0.05,"1,213.43","1,022.69",0.7,7,11,30,0.11,69,99,42,26,91,28.33,49,0
6,9,2,1,24,16,5,0.24,8,2,4,0.8,19,1,0,20,0,20.4,14.34,"4,196.62",0.1,58,0.07,233.15,292.57,0.2,4,8,16,0.11,27,31,16,17,45,55.56,21,0
7,13,3,0,6,24,7,0.33,12,2,4,0.57,32,1,0,21,0,32.59,13.12,"5,614.09",0.14,91,0.08,311.89,427.74,0.14,6,12,27,0.27,42,49,16,10,26,22.22,21,0
2,7,2,0,0,10,4,0.4,4,2.5,2,0.5,13,1,0,10,1,16.12,14.3,"3,299.03",0.08,51,0.07,183.28,230.7,0.25,3,5,11,0.31,22,29,10,13,13,0,10,0
1,3,3,0,0,4,2,0.33,2,2,2,1,8,1,0,6,0,21.31,4.5,431.59,0.03,23,0.22,23.98,95.91,0.5,1,2,8,0.25,9,14,9,9,8,0,6,0
1,19,3,0,0,30,10,0.77,12,2.5,5,0.5,35,6,0.56,13,0,19.75,20.46,"8,269.85",0.13,85,0.05,459.44,404.17,0.6,9,15,27,0.67,38,47,13,14,15,0,13,0
7,5,0,0,2,8,3,0.27,4,2,1,0.33,9,1,0,11,0,28.36,9.33,"2,470.53",0.09,57,0.11,137.25,264.7,0.33,2,4,8,0.14,28,29,15,10,21,15.38,11,0
0,3,1,0,0,4,2,0.2,2,2,2,1,7,1,0,10,0,18.6,6.5,786.03,0.04,29,0.15,43.67,120.93,0.5,1,2,7,0.18,13,16,9,9,11,0,10,0
3,15,8,0,0,28,8,0.38,14,2,6,0.75,36,5,0.57,21,0,37.88,20.9,"16,545.99",0.26,141,0.05,919.22,791.67,0.63,7,14,30,0.15,66,75,30,19,55,0,21,0
9,3,1,1,25,4,2,0.11,2,2,2,1,12,1,0,18,0,27.79,12.66,"4,451.81",0.12,71,0.08,247.32,351.75,0.5,1,2,12,0.04,27,44,16,15,54,59.09,19,1
11,5,6,0,27,8,3,0.1,4,2,1,0.33,22,1,0,31,2,87.22,17.4,"26,406.88",0.51,252,0.06,"1,467.05","1,517.64",0.33,2,4,21,0.04,116,136,50,15,70,46.55,31,0
15,11,8,0,15,18,6,0.14,8,2.25,3,0.5,25,1,0,44,0,72.17,16.4,"19,400.82",0.39,202,0.06,"1,077.82","1,183.31",0.17,5,9,21,0.08,94,108,43,15,75,25.42,44,0
5,13,2,0,12,16,7,0.3,8,2,4,0.57,19,7,1,23,3,29.28,11.78,"4,063.55",0.11,71,0.08,225.75,344.92,1,4,8,14,0.17,29,42,16,13,41,34.29,23,0
2,3,0,0,0,4,2,0.5,2,2,1,0.5,6,1,0,4,1,7.91,6.13,296.65,0.02,14,0.16,16.48,48.43,0.5,1,2,6,0.29,7,7,4,7,7,0,4,0
3,3,5,2,3,4,2,0.15,2,2,2,1,10,1,0,11,1,34.58,14.03,"6,802.76",0.16,97,0.07,377.93,485,0.5,1,2,10,0.1,41,56,19,13,20,31.25,13,0
9,11,5,0,7,16,6,0.29,8,2,6,1,22,5,0.8,21,2,41.15,14,"8,065.52",0.19,109,0.07,448.08,576.11,0.83,4,8,18,0.16,50,59,25,14,38,25,21,0
1,9,0,0,0,16,5,0.45,8,2,1,0.2,18,5,1,11,0,8.42,20.4,"3,502.14",0.06,42,0.05,194.56,171.67,1,4,8,15,0.38,17,25,5,12,13,0,11,0
7,85,7,4,0,168,43,0.31,84,2,27,0.63,232,18,0.4,136,0,170.88,39.94,"272,550.45",2.27,920,0.03,"15,141.69","6,824.42",0.42,42,84,191,0.29,426,494,144,27,148,2.86,140,0
5,67,16,1,1,130,34,0.37,64,2.02,30,0.88,153,17,0.48,90,2,179.17,21.38,"81,861.96",1.28,548,0.05,"4,547.89","3,829.8",0.5,33,65,121,0.35,243,305,108,19,98,2.17,91,0
1,13,0,0,0,20,7,0.54,8,2.5,1,0.14,21,7,1,13,1,10.33,21.25,"4,666.84",0.07,50,0.05,259.26,219.62,1,6,10,16,0.47,17,33,6,15,15,0,13,0
11,17,4,0,3,24,9,0.33,8,3,5,0.56,28,9,1,27,0,39,12.68,"6,265.89",0.16,98,0.08,348.11,494.35,1,8,12,21,0.21,39,59,20,13,42,10,27,0
3,3,1,0,0,4,2,0.17,2,2,1,0.5,7,1,0,12,2,38.44,12.6,"6,102.12",0.16,91,0.08,339.01,484.3,0.5,1,2,7,0.13,42,49,25,15,16,0,12,0
1,7,0,0,0,12,4,0.29,6,2,1,0.25,14,3,0.67,14,1,15.86,13.3,"2,805.08",0.07,46,0.08,155.84,210.91,0.75,3,6,12,0.25,19,27,10,14,16,0,14,0
2,3,2,1,3,4,2,0.33,2,2,2,1,5,1,0,5,0,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,0.5,1,2,5,0.29,7,10,6,8,7,44.44,6,0
2,15,0,0,0,24,8,0.73,10,2.4,1,0.13,25,7,0.86,11,0,11.15,24,"6,421.58",0.09,60,0.04,356.75,267.57,0.88,7,12,19,0.57,18,42,6,16,14,0,11,0
3,7,2,0,0,8,4,0.67,2,4,2,0.5,10,4,1,6,0,19.97,7.7,"1,183.73",0.05,35,0.13,65.76,153.73,1,3,4,8,0.4,14,21,10,11,10,0,6,0
9,9,2,0,3,12,5,0.28,4,3,3,0.6,16,3,0.5,18,0,27.19,18.86,"9,667.76",0.17,97,0.05,537.1,512.67,0.6,4,6,13,0.16,44,53,21,18,31,14.29,18,0
0,3,1,0,0,4,2,0.5,2,2,2,1,7,1,0,4,0,6.17,7,302.3,0.01,13,0.14,16.79,43.19,0.5,1,2,7,0.4,6,7,3,7,5,0,4,0
2,17,1,0,0,30,9,0.56,14,2.14,2,0.22,31,9,1,16,0,10.13,32.58,"10,759.67",0.11,73,0.03,597.76,330.22,1,8,15,24,0.47,23,50,6,17,19,0,16,0
1,7,0,0,0,12,4,0.15,6,2,1,0.25,14,1,0,26,0,47.13,21.56,"21,902.46",0.34,185,0.05,"1,216.8","1,015.99",0.25,3,6,12,0.14,59,126,26,19,28,0,26,0
4,41,22,4,1,78,21,0.27,38,2.05,20,0.95,117,11,0.5,73,1,104.65,29.05,"88,343.08",1.01,441,0.03,"4,907.95","3,040.61",0.52,20,39,98,0.25,198,243,92,27,83,6.41,77,0
1,3,1,0,0,4,2,0.25,2,2,1,0.5,7,1,0,8,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,0.5,1,2,7,0.2,7,11,6,9,10,0,8,0
2,9,1,0,0,14,5,0.63,6,2.33,4,0.8,18,4,0.75,8,1,7.35,21.12,"3,281.21",0.05,38,0.05,182.29,155.32,0.8,4,7,15,0.45,13,25,4,13,11,0,8,0
18,21,6,13,14,38,11,0.16,18,2.11,6,0.55,40,1,0,57,0,114.46,26.63,"81,152.69",1.02,434,0.04,"4,508.48","3,047.71",0.09,10,19,31,0.11,194,240,102,28,103,32.14,70,1
8,13,2,2,9,22,7,0.25,10,2.2,2,0.29,28,3,0.33,26,2,22.75,41.68,"39,528.58",0.32,177,0.02,"2,196.03",948.29,0.43,6,11,23,0.15,72,105,19,22,46,29.73,28,0
5,5,0,2,0,8,3,0.16,4,2,1,0.33,10,1,0,17,2,19.77,16,"5,061.8",0.11,69,0.06,281.21,316.36,0.33,2,4,9,0.12,32,37,12,12,25,10.53,19,0
10,5,2,0,0,8,3,0.18,4,2,3,1,10,1,0,17,1,27.85,13.33,"4,951.8",0.12,73,0.08,275.1,371.38,0.33,2,4,9,0.11,30,43,18,16,28,0,17,0
26,25,6,1,34,44,13,0.19,20,2.2,8,0.62,60,7,0.5,68,5,90.99,26.83,"65,518.01",0.81,378,0.04,"3,639.89","2,441.67",0.54,12,22,49,0.1,161,217,66,22,130,33.98,69,0
1,5,2,0,0,8,3,0.38,4,2,2,0.67,11,3,1,8,0,9.65,14.08,"1,914.4",0.05,32,0.07,106.36,135.93,1,2,4,10,0.3,13,19,6,13,10,0,8,0
2,3,2,0,0,4,2,0.25,2,2,2,1,7,1,0,8,2,11.6,10,1160,0.04,29,0.1,64.44,116,0.5,1,2,7,0.18,12,17,6,10,11,0,8,0
23,5,4,11,27,8,3,0.06,4,2,2,0.67,25,1,0,37,0,43.78,33.59,"49,408.04",0.49,248,0.03,"2,744.89","1,470.82",0.33,2,4,24,0.03,111,137,38,23,99,50.67,48,1
6,9,2,1,3,12,5,0.45,4,3,3,0.6,14,5,1,10,0,19.49,9.75,"1,852.4",0.06,42,0.1,102.91,189.99,1,4,6,11,0.24,15,27,10,13,21,28.57,11,0
2,3,0,0,1,4,2,0.4,2,2,1,0.5,6,1,0,5,1,11.42,6,411.19,0.02,18,0.17,22.84,68.53,0.5,1,2,6,0.22,9,9,6,8,9,16.67,5,0
6,3,6,1,7,4,2,0.18,2,2,2,1,10,1,0,10,0,30.11,2.86,245.83,0.03,24,0.35,13.66,86.04,0.5,1,2,10,0.08,8,16,7,5,25,44.44,11,0
2,33,6,2,0,58,17,0.47,26,2.23,7,0.41,68,14,0.81,34,0,30.56,37.08,"42,020.85",0.38,196,0.03,"2,334.49","1,133.15",0.82,16,29,53,0.44,89,107,30,25,39,5.56,36,0
3,37,3,0,0,56,19,0.7,20,2.8,3,0.16,62,17,0.89,27,0,28.02,46.1,"59,529.74",0.43,238,0.02,"3,307.21","1,291.45",0.89,18,28,45,0.61,88,150,21,22,31,0,27,0
0,5,0,0,0,8,3,0.5,4,2,1,0.33,9,1,0,6,2,18.88,9,"1,529.25",0.06,40,0.11,84.96,169.92,0.33,2,4,8,0.43,20,20,10,9,7,0,6,0
30,25,2,4,4,40,13,0.22,16,2.5,2,0.15,43,12,0.92,56,1,44.45,28.96,"37,289.12",0.43,213,0.03,"2,071.62","1,287.46",0.92,12,20,32,0.14,95,118,41,25,95,12.5,60,0
2,11,1,2,10,16,6,0.21,6,2.67,3,0.5,18,6,1,26,0,70.03,10.63,7911,0.25,134,0.09,439.5,744.31,1,5,8,14,0.15,62,72,35,12,41,31.58,28,0
17,24,4,1,16,28,14,0.17,12,2.33,8,0.57,47,9,0.62,83,2,65.3,30.58,"61,049.26",0.67,295,0.03,"3,391.63","1,996.61",0.64,8,14,35,0.12,119,176,72,37,118,17,84,0
3,15,4,0,0,26,8,0.44,12,2.17,5,0.63,31,3,0.29,18,0,25.26,27.6,"19,238.64",0.23,131,0.04,"1,068.81",697.17,0.38,7,13,25,0.36,61,70,21,19,22,0,18,0
