$LOC_BLANK,$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
3,5,0,0,4,6,3,0.25,2,3,1,0.33,8,3,1,12,0,19.66,7.78,"1,189.42",0.05,36,0.13,66.08,152.93,1,2,3,7,0.15,14,22,9,10,20,25,12,0
9,5,2,0,0,8,3,0.18,4,2,3,1,10,1,0,17,0,32.4,9.72,"3,062.5",0.11,63,0.1,170.14,315,0.33,2,4,9,0.11,25,38,18,14,27,0,17,0
2,7,6,0,2,10,4,0.25,4,2.5,3,0.75,19,3,0.67,16,2,35.44,9.9,"3,476.92",0.12,69,0.1,193.16,351.03,0.75,3,5,17,0.19,32,37,21,13,21,11.11,16,0
1,3,0,0,0,4,2,0.33,2,2,1,0.5,5,1,0,6,1,10.58,7.2,548.26,0.03,20,0.14,30.46,76.15,0.5,1,2,5,0.25,8,12,5,9,8,0,6,0
8,3,2,0,4,4,2,0.06,2,2,1,0.5,8,1,0,35,0,100.04,13.22,"17,485.4",0.44,213,0.08,971.41,"1,322.61",0.5,1,2,8,0.04,104,109,59,15,48,10.26,35,0
8,143,14,3,0,264,73,0.51,128,2.06,60,0.82,357,15,0.19,139,2,133.5,60.04,"481,241.52",2.67,1061,0.02,"26,735.64","8,015.42",0.21,68,132,286,0.48,507,554,152,36,151,2.11,142,0
30,36,21,1,6,32,27,0.22,16,2,27,1,78,8,0.27,122,1,63.2,42.84,"115,969.02",0.9,388,0.02,"6,442.72","2,707.18",0.3,8,16,53,0.17,149,239,80,46,160,5.43,123,0
18,17,1,2,0,4,15,0.12,2,2,2,0.13,35,1,0,120,1,58.14,60.25,"211,067.8",1.17,532,0.02,"11,725.99","3,503.2",0.07,1,2,22,0.11,241,291,64,32,141,1.64,122,0
4,7,2,0,0,12,4,0.19,6,2,2,0.5,14,1,0,21,3,25.84,10.71,"2,966.84",0.09,57,0.09,164.82,276.9,0.25,3,6,12,0.15,20,37,14,15,26,0,21,0
11,13,1,0,0,18,7,0.3,6,3,4,0.57,18,7,1,23,1,33.12,15.84,"8,311.04",0.17,104,0.06,461.72,524.62,1,6,9,13,0.2,43,61,19,14,35,0,23,0
37,49,5,13,23,76,25,0.23,28,2.71,9,0.36,103,21,0.83,97,0,97.66,45.1,"198,677.1",1.47,663,0.02,"11,037.62","4,404.88",0.84,24,38,80,0.15,302,361,77,23,171,27.07,110,1
0,5,1,0,0,8,3,1,4,2,2,0.67,10,1,0,3,0,15.29,8.89,"1,208.3",0.05,32,0.11,67.13,135.93,0.33,2,4,9,0.75,16,16,9,10,4,0,3,0
9,15,4,0,0,14,8,0.36,4,3.5,2,0.25,24,7,0.86,22,2,42.2,19.35,"15,809.6",0.27,144,0.05,878.31,816.83,0.88,5,9,18,0.25,60,84,31,20,32,0,22,0
1,95,3,3,0,188,48,0.45,94,2,2,0.04,238,1,0,103,0,47.04,115.43,"626,797.86",1.81,1007,0.01,"34,822.1","5,430.06",0.02,47,94,192,0.44,515,492,29,13,108,2.83,106,0
0,3,0,0,0,4,2,0.33,2,2,1,0.5,6,1,0,6,0,7.57,9,613.03,0.02,19,0.11,34.06,68.11,0.5,1,2,6,0.29,9,10,4,8,7,0,6,0
3,3,0,0,1,4,2,0.17,2,2,1,0.5,5,1,0,12,1,15.37,14,"3,013.13",0.07,49,0.07,167.4,215.22,0.5,1,2,5,0.12,21,28,9,12,17,7.69,12,0
0,5,2,1,0,8,3,0.23,4,2,3,1,13,1,0,12,1,9.76,27,"7,115.55",0.09,60,0.04,395.31,263.54,0.33,2,4,12,0.21,27,33,7,14,14,7.69,13,0
1,9,1,0,2,12,5,0.5,6,2,5,1,14,5,1,10,1,14.4,16,"3,685.14",0.08,49,0.06,204.73,230.32,1,3,6,11,0.36,20,29,10,16,14,16.67,10,0
32,39,8,3,23,64,20,0.24,30,2.13,7,0.35,74,15,0.74,80,3,53.86,39.17,"82,648.01",0.7,325,0.03,"4,591.56","2,109.85",0.75,17,32,56,0.14,142,183,58,32,146,24.53,83,0
27,19,1,4,12,26,11,0.26,12,2.17,2,0.18,34,1,0,38,0,26.19,29,"22,027.09",0.25,136,0.03,"1,223.73",759.55,0.09,7,13,25,0.13,58,78,24,24,82,29.63,42,0
0,9,1,0,3,12,5,0.29,4,3,3,0.6,14,5,1,17,2,28.03,10.78,"3,258.16",0.1,61,0.09,181.01,302.21,1,4,6,11,0.24,23,38,16,15,21,15,17,0
1,3,2,0,2,4,2,0.29,2,2,2,1,8,1,0,7,0,15.23,5,380.74,0.03,20,0.2,21.15,76.15,0.5,1,2,8,0.18,10,10,7,7,11,22.22,7,0
26,21,3,0,0,40,11,0.18,20,2,11,1,57,8,0.7,61,0,87.87,24.78,"53,973.44",0.73,359,0.04,"2,998.52","2,177.73",0.73,10,20,48,0.13,158,201,51,16,88,0,61,0
1,11,1,0,0,18,6,0.26,8,2.25,2,0.33,25,5,0.8,23,0,18.18,25.38,"11,715.15",0.15,96,0.04,650.84,461.51,0.83,5,9,21,0.24,44,52,13,15,25,0,23,0
3,19,8,0,0,30,10,0.28,14,2.14,6,0.6,53,1,0,36,0,58.73,14.58,"12,491.15",0.29,151,0.07,693.95,856.54,0.1,8,15,45,0.25,70,81,36,15,40,0,36,0
28,5,3,4,14,6,3,0.16,2,3,2,0.67,10,3,1,15,0,31.98,12.25,"4,798.75",0.13,77,0.08,266.6,391.73,1,2,3,9,0.04,35,42,20,14,77,54.55,19,1
4,11,1,0,0,20,6,0.16,10,2,2,0.33,21,1,0,37,2,38.89,13.93,"7,545.68",0.18,97,0.07,419.2,541.74,0.17,5,10,17,0.14,39,58,28,20,42,0,37,0
6,7,4,1,12,12,4,0.13,6,2,4,1,17,1,0,31,1,41.14,13.54,"7,538.26",0.19,102,0.07,418.79,556.86,0.25,3,6,15,0.08,43,59,27,17,51,29.55,32,0
12,27,2,3,2,40,15,0.36,18,2.22,8,0.53,63,10,0.64,39,3,46.29,59.06,"161,452.64",0.91,446,0.02,"8,969.59","2,733.66",0.67,11,20,50,0.26,167,279,41,29,57,11.36,42,0
1,7,0,0,0,12,4,0.19,6,2,1,0.25,14,1,0,21,2,16.21,11,"1,962.54",0.06,42,0.09,109.03,178.41,0.25,3,6,12,0.17,16,26,8,11,23,0,21,0
14,17,7,8,6,24,9,0.25,10,2.4,5,0.56,33,5,0.5,28,0,51.55,12,"7,423.67",0.21,112,0.08,412.43,618.64,0.56,7,12,26,0.16,45,67,30,16,57,33.33,36,0
5,11,0,0,20,12,7,0.35,6,2,1,0.14,24,1,0,20,3,17.47,39.33,"27,034.74",0.23,134,0.03,"1,501.93",687.32,0.14,3,6,19,0.15,59,75,15,20,46,50,20,0
2,3,1,0,0,4,2,0.17,2,2,1,0.5,7,1,0,12,0,18.01,6.25,703.67,0.04,27,0.16,39.09,112.59,0.5,1,2,7,0.13,10,17,8,10,15,0,12,0
1,13,2,0,0,24,7,0.33,12,2,3,0.43,28,6,0.83,21,0,20,16.25,"5,282.39",0.11,70,0.06,293.47,325.07,0.86,6,12,23,0.3,30,40,12,13,23,0,21,0
1,11,0,0,0,16,6,0.55,6,2.67,1,0.17,19,5,0.8,11,0,8.91,22.4,"4,472.22",0.07,47,0.04,248.46,199.65,0.83,5,8,15,0.46,16,31,5,14,13,0,11,0
1,5,1,0,0,8,3,0.38,4,2,2,0.67,10,3,1,8,0,11.85,10.21,"1,236.07",0.04,28,0.1,68.67,121.01,1,2,4,9,0.3,11,17,7,13,10,0,8,0
14,11,1,2,16,20,6,0.14,10,2,3,0.5,28,1,0,40,0,35.84,38.68,"53,612.97",0.46,242,0.03,"2,978.5","1,386.16",0.17,5,10,24,0.08,109,133,31,22,73,31.03,42,0
9,9,1,2,7,16,5,0.24,8,2,1,0.2,20,1,0,19,0,19.63,23.63,"10,953.53",0.15,89,0.04,608.53,463.64,0.2,4,8,17,0.13,36,53,16,21,38,32.14,21,0
1,9,3,0,1,14,5,0.36,6,2.33,3,0.6,19,3,0.5,14,1,27.69,10.11,"2,831.11",0.09,56,0.1,157.28,280,0.6,4,7,16,0.29,26,30,18,14,17,6.67,14,0
9,5,3,0,1,8,3,0.21,4,2,2,0.67,14,1,0,14,0,34.4,9.84,"3,332.3",0.11,69,0.1,185.13,338.58,0.33,2,4,13,0.12,34,35,19,11,25,6.67,14,0
42,27,11,0,8,34,14,0.3,10,3.4,4,0.29,65,9,0.62,46,0,68.52,22.38,"34,316.47",0.51,238,0.04,"1,906.47","1,533.42",0.64,12,17,53,0.07,111,127,62,25,211,14.81,46,0
3,7,2,0,0,12,4,0.31,6,2,3,0.75,14,1,0,13,3,16.66,27.3,"12,420.23",0.15,88,0.04,690.01,454.95,0.25,3,6,12,0.24,39,49,15,21,17,0,13,0
1,3,0,0,0,4,2,0.17,2,2,1,0.5,6,1,0,12,2,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,0.5,1,2,6,0.14,8,13,6,7,14,0,12,0
2,20,2,0,1,28,11,0.46,12,2.33,5,0.45,42,11,1,24,3,21.89,36.88,"29,769.28",0.27,147,0.03,"1,653.85",807.3,1,8,14,33,0.39,59,88,20,25,28,4,24,0
9,5,2,0,0,8,3,0.2,4,2,3,1,9,1,0,15,0,32.35,7.7,"1,918.25",0.08,53,0.13,106.57,249.12,0.33,2,4,8,0.12,21,32,15,11,25,0,15,1
2,21,3,0,0,38,11,0.52,18,2.11,3,0.27,42,3,0.2,21,0,35.91,25.31,"23,011.32",0.3,172,0.04,"1,278.41",909.09,0.27,10,19,33,0.46,81,91,24,15,24,0,21,0
7,11,0,1,0,20,6,0.17,10,2,1,0.17,23,1,0,34,5,32.18,45,"65,170.26",0.48,278,0.02,"3,620.57","1,448.23",0.17,5,10,19,0.14,132,146,22,15,43,2.86,35,0
7,7,3,1,5,10,4,0.27,4,2.5,2,0.5,13,3,0.67,14,0,31.08,14.73,"6,740.46",0.15,86,0.07,374.47,457.69,0.75,3,5,11,0.06,36,50,22,18,69,30,15,1
2,3,0,1,0,4,2,0.18,2,2,1,0.5,6,1,0,10,3,14.15,11.67,"1,925.68",0.06,36,0.09,106.98,165.06,0.5,1,2,6,0.14,14,22,9,15,14,9.09,11,0
13,21,2,3,33,36,11,0.16,16,2.25,4,0.36,39,5,0.4,64,1,62.91,28.21,"50,051.79",0.59,284,0.04,"2,780.66","1,774.41",0.45,10,18,30,0.1,130,154,53,23,114,36,67,0
11,13,1,0,6,18,7,0.22,6,3,3,0.43,23,6,0.83,32,0,34.46,29.66,"30,303.94",0.34,182,0.03,"1,683.55","1,021.88",0.86,6,9,18,0.14,86,96,29,20,50,15.79,32,0
39,41,4,2,62,80,21,0.14,40,2,5,0.24,98,4,0.15,150,3,85.6,33.3,"94,929.66",0.95,430,0.03,"5,273.87","2,850.62",0.19,20,40,79,0.08,187,243,73,26,254,29.91,152,1
8,5,0,1,8,8,3,0.43,2,4,1,0.33,7,1,0,6,0,15.72,11,"1,901.65",0.06,40,0.09,105.65,172.88,0.33,3,4,6,0.13,18,22,9,11,24,60,7,0
16,11,13,3,6,24,6,0.1,12,2,5,0.83,45,1,0,59,0,66.95,25.45,"43,359.38",0.57,268,0.04,"2,408.85","1,703.82",0.17,6,12,41,0.06,123,145,58,24,107,13.24,62,0
5,31,4,6,0,52,16,0.41,22,2.36,4,0.25,58,6,0.33,33,0,46.98,26.4,"32,740.09",0.41,201,0.04,"1,818.89","1,240.15",0.38,15,26,44,0.36,88,113,45,27,45,15.38,39,0
4,3,2,0,7,4,2,0.18,2,2,1,0.5,9,1,0,11,0,19.04,16.39,"5,116.45",0.1,63,0.06,284.25,312.11,0.5,1,2,9,0.09,27,36,14,17,23,38.89,11,0
2,3,1,0,0,4,2,0.14,2,2,2,1,9,1,0,14,6,18.15,15,"4,084.22",0.09,63,0.07,226.9,272.28,0.5,1,2,9,0.12,30,33,10,10,17,0,14,0
3,37,7,4,0,72,19,0.38,36,2,12,0.63,88,11,0.56,46,0,48.52,36.22,"63,649.28",0.59,294,0.03,"3,536.07","1,757.32",0.58,18,36,71,0.35,135,159,41,22,54,8,50,0
22,19,9,0,19,32,10,0.2,14,2.29,7,0.7,42,5,0.44,50,0,69.97,32.88,"75,642.93",0.77,351,0.03,"4,202.39","2,300.66",0.5,9,16,34,0.11,155,196,66,28,92,27.54,50,0
3,3,0,0,0,4,2,0.2,2,2,1,0.5,6,1,0,10,2,8.79,12,"1,265.83",0.04,27,0.08,70.32,105.49,0.5,1,2,6,0.14,12,15,5,10,14,0,10,0
2,5,2,1,0,8,3,0.15,4,2,2,0.67,12,1,0,19,1,39.02,15.11,"8,909.79",0.2,108,0.07,494.99,589.62,0.33,2,4,11,0.13,48,60,27,17,23,5,20,0
16,19,5,2,3,24,12,0.15,12,2,10,0.83,45,1,0,76,0,43.51,39.72,"68,640.9",0.58,281,0.03,"3,813.38","1,728.08",0.08,6,12,35,0.12,122,159,43,28,98,6.17,78,0
31,39,1,3,26,62,20,0.32,24,2.58,2,0.1,67,13,0.63,60,0,54.85,43.1,"101,875.76",0.79,375,0.02,"5,659.76","2,363.92",0.65,19,35,49,0.17,166,209,52,27,121,32.58,63,0
15,9,1,0,10,16,5,0.13,8,2,5,1,23,1,0,39,1,69.33,25.12,"43,734.03",0.58,296,0.04,"2,429.67","1,741.26",0.2,4,8,20,0.08,135,161,43,16,65,20.41,39,0
11,7,1,0,0,12,4,0.2,6,2,4,1,12,1,0,20,1,34.43,13.3,"6,089.69",0.15,90,0.08,338.32,457.87,0.25,3,6,10,0.13,38,52,20,14,32,0,20,0
6,7,3,3,5,12,4,0.5,6,2,4,1,13,1,0,5,0,23.69,4.5,479.73,0.04,28,0.22,26.65,106.61,0.25,3,6,11,0.2,12,16,8,6,20,61.54,8,0
5,15,3,0,0,28,8,0.24,14,2,4,0.5,40,1,0,34,3,56.82,11.24,"7,181.41",0.21,115,0.09,398.97,638.78,0.13,7,14,34,0.2,53,62,33,14,40,0,34,0
18,19,7,0,15,32,10,0.21,14,2.29,7,0.7,46,9,0.89,47,3,88.97,15.9,"22,487.01",0.47,230,0.06,"1,249.28","1,414.44",0.9,9,16,38,0.12,101,129,54,17,81,24.19,47,0
0,3,0,0,0,4,2,1,2,2,1,0.5,6,1,0,0,0,13.29,3,119.59,0.01,12,0.33,6.64,39.86,0.5,1,2,6,2,4,8,4,6,1,0,0,0
1,3,1,0,0,4,2,0.4,2,2,1,0.5,6,1,0,5,0,11.86,5.25,326.92,0.02,18,0.19,18.16,62.27,0.5,1,2,6,0.29,6,12,4,7,7,0,5,0
0,3,1,0,0,4,2,0.33,2,2,2,1,6,1,0,6,1,11.86,8.67,890.92,0.03,27,0.12,49.5,102.8,0.5,1,2,6,0.29,13,14,6,8,7,0,6,0
12,9,1,0,3,16,5,0.19,8,2,3,0.6,21,1,0,27,0,32.61,22.33,"16,266.67",0.24,142,0.04,903.7,728.36,0.2,4,8,18,0.12,67,75,21,14,43,10,27,0
1,19,10,0,0,16,13,0.3,8,2,9,0.69,51,3,0.17,43,1,50.81,20.63,"21,613.73",0.35,176,0.05,"1,200.76","1,047.94",0.23,4,8,40,0.29,75,101,40,22,45,0,43,0
1,7,1,0,0,12,4,0.25,6,2,1,0.25,15,1,0,16,1,13.27,21,"5,851.26",0.09,60,0.05,325.07,278.63,0.25,3,6,13,0.22,28,32,10,15,18,0,16,0
31,24,12,0,27,20,17,0.18,10,2,12,0.71,56,4,0.19,93,1,70.21,38.18,"102,358.84",0.89,409,0.03,"5,686.6","2,680.83",0.24,5,10,41,0.11,180,229,66,28,152,22.5,93,1
2,3,0,0,0,4,2,0.11,2,2,1,0.5,5,1,0,18,0,30.71,12.86,"5,076.47",0.13,84,0.08,282.03,394.84,0.5,1,2,5,0.1,30,54,14,12,21,0,18,0
0,5,1,0,0,8,3,0.6,4,2,2,0.67,11,1,0,5,0,4.54,15,"1,021.71",0.02,19,0.07,56.76,68.11,0.33,2,4,10,0.5,6,13,2,10,6,0,5,0
1,9,0,0,0,12,5,0.5,4,3,1,0.2,14,5,1,10,0,8.7,21,"3,835.88",0.06,43,0.05,213.1,182.66,1,4,6,11,0.42,15,28,5,14,12,0,10,0
10,3,5,0,2,4,2,0.09,2,2,2,1,10,1,0,22,1,49.53,9.52,"4,487.33",0.16,88,0.11,249.3,471.46,0.5,1,2,10,0.06,41,47,28,13,35,8.33,22,0
9,9,3,0,5,14,5,0.24,6,2.33,4,0.8,18,3,0.5,21,0,16.41,15,"3,691.87",0.08,53,0.07,205.1,246.12,0.6,4,7,15,0.14,20,33,10,15,36,19.23,21,0
0,7,0,0,0,12,4,0.67,6,2,1,0.25,12,4,1,6,2,14.12,9.63,"1,308.36",0.05,32,0.1,72.69,135.93,1,3,6,10,0.57,14,18,8,11,7,0,6,0
4,3,1,0,0,4,2,0.4,2,2,2,1,7,1,0,5,0,10.92,7.86,674.43,0.03,21,0.13,37.47,85.84,0.5,1,2,7,0.2,11,10,7,10,10,0,5,0
22,13,12,1,5,22,7,0.2,10,2.2,7,1,37,5,0.67,34,0,54.02,15.62,"13,176.06",0.28,148,0.06,732,843.67,0.71,6,11,32,0.11,59,89,34,18,63,15,35,0
3,9,5,0,0,16,5,0.45,8,2,4,0.8,21,3,0.5,11,0,15.17,23.86,"8,637.06",0.12,77,0.04,479.84,361.93,0.6,4,8,18,0.33,35,42,11,15,15,0,11,0
17,17,4,0,3,32,9,0.23,16,2,5,0.56,40,1,0,40,0,48.28,31.25,"47,150.17",0.5,247,0.03,"2,619.45","1,508.81",0.11,8,16,33,0.15,110,137,44,25,61,6.98,40,0
