$BRANCH_COUNT,$CALL_PAIRS,$LOC_CODE_AND_COMMENT,$LOC_COMMENTS,$CONDITION_COUNT,$CYCLOMATIC_COMPLEXITY,$CYCLOMATIC_DENSITY,$DECISION_COUNT,$DECISION_DENSITY,$DESIGN_COMPLEXITY,$DESIGN_DENSITY,$EDGE_COUNT,$ESSENTIAL_COMPLEXITY,$ESSENTIAL_DENSITY,$LOC_EXECUTABLE,$PARAMETER_COUNT,$HALSTEAD_CONTENT,$HALSTEAD_DIFFICULTY,$HALSTEAD_EFFORT,$HALSTEAD_ERROR_EST,$HALSTEAD_LENGTH,$HALSTEAD_LEVEL,$HALSTEAD_PROG_TIME,$HALSTEAD_VOLUME,$MAINTENANCE_SEVERITY,$MODIFIED_CONDITION_COUNT,$MULTIPLE_CONDITION_COUNT,$NODE_COUNT,$NORMALIZED_CYLOMATIC_COMPLEXITY,$NUM_OPERANDS,$NUM_OPERATORS,$NUM_UNIQUE_OPERANDS,$NUM_UNIQUE_OPERATORS,$NUMBER_OF_LINES,$PERCENT_COMMENTS,$LOC_TOTAL,$<Defective
3,3,2,0,4,2,0.67,2,2,2,1,9,1,0,1,0,4.71,12,677.67,0.02,17,0.08,37.65,56.47,0.5,1,2,9,0.4,6,11,2,8,5,66.67,3,0
7,1,9,0,12,4,0.36,6,2,3,0.75,15,1,0,2,2,9.5,22.29,"4,719.55",0.07,49,0.04,262.2,211.77,0.25,3,6,13,0.31,24,25,7,13,13,81.82,11,0
7,4,9,0,12,4,0.36,6,2,4,1,22,4,1,2,2,12.52,18.4,"4,237.92",0.08,49,0.05,235.44,230.32,1,3,6,20,0.29,23,26,10,16,14,81.82,11,0
3,4,3,0,4,2,0.5,2,2,2,1,9,1,0,1,2,18.43,7.15,942.15,0.04,30,0.14,52.34,131.77,0.5,1,2,9,0.29,13,17,10,11,7,75,4,0
9,4,17,3,16,5,0.25,8,2,3,0.6,23,1,0,3,4,35.31,17.78,"11,158.55",0.21,113,0.06,619.92,627.67,0.2,4,8,20,0.2,48,65,27,20,25,86.96,20,0
3,2,4,0,4,2,0.4,2,2,2,1,7,1,0,1,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,0.5,1,2,7,0.29,6,10,5,7,7,80,5,0
7,7,10,12,12,4,0.31,6,2,4,1,21,1,0,3,1,16.71,15.75,"4,143.93",0.09,59,0.06,230.22,263.11,0.25,3,6,19,0.15,18,41,8,14,27,88,13,0
3,2,2,0,4,2,0.67,2,2,2,1,6,1,0,1,1,10.38,4,166.05,0.01,12,0.25,9.23,41.51,0.5,1,2,6,0.4,3,9,3,8,5,66.67,3,0
3,2,2,0,4,2,0.67,2,2,2,1,6,1,0,1,3,16.89,4.5,342,0.03,19,0.22,19,76,0.5,1,2,6,0.4,7,12,7,9,5,66.67,3,0
13,4,35,9,20,7,0.18,8,2.5,3,0.43,33,4,0,5,0,45.27,24.03,"26,152.92",0.36,197,0.04,"1,452.94","1,088.14",0.57,6,10,28,0.14,82,115,29,17,51,89.8,40,0
3,1,3,8,4,2,0.4,2,2,2,1,7,1,0,2,2,9.73,9,788.12,0.03,23,0.11,43.78,87.57,0.5,1,2,7,0.13,10,13,5,9,16,84.62,5,0
27,13,43,19,48,14,0.27,24,2,10,0.71,64,9,0,8,0,40.25,24.95,"25,050.3",0.33,168,0.04,"1,391.68","1,004.18",0.64,12,24,52,0.19,71,97,37,26,72,88.57,51,0
5,3,3,0,6,3,0.75,2,3,2,0.67,9,1,0,1,4,13.88,8.36,969.43,0.04,29,0.12,53.86,116,0.33,2,3,8,0.38,13,16,7,9,8,75,4,0
5,3,9,0,8,3,0.27,4,2,3,1,12,1,0,2,1,15.51,9.75,"1,474.86",0.05,35,0.1,81.94,151.27,0.33,2,4,11,0.23,13,22,8,12,13,81.82,11,0
3,1,3,1,4,2,0.5,2,2,2,1,5,1,0,1,0,7.92,4.17,137.5,0.01,11,0.24,7.64,33,0.5,1,2,5,0.29,5,6,3,5,7,80,4,0
3,1,1,0,4,2,1,2,2,2,1,6,1,0,1,1,6.97,5,174.35,0.01,11,0.2,9.69,34.87,0.5,1,2,6,0.4,5,6,3,6,5,50,2,0
3,0,7,0,4,2,0.22,2,2,1,0.5,6,1,0,2,1,15.95,5.14,421.94,0.03,21,0.19,23.44,82.04,0.5,1,2,6,0.18,9,12,7,8,11,77.78,9,0
3,6,32,7,4,2,0.06,2,2,2,1,33,1,0,3,4,121.99,6.1,"4,539.25",0.25,138,0.16,252.18,744.14,0.5,1,2,33,0.04,61,77,35,7,46,92.86,35,0
5,2,11,23,8,3,0.21,4,2,2,0.67,12,1,0,3,1,16.64,8.94,"1,328.8",0.05,35,0.11,73.82,148.68,0.33,2,4,11,0.08,13,22,8,11,39,91.89,14,0
9,2,11,0,14,5,0.36,6,2.33,3,0.6,19,3,0,3,6,14.25,20.57,"6,029.63",0.1,69,0.05,334.98,293.11,0.6,4,7,16,0.28,24,45,7,12,18,78.57,14,0
3,2,2,4,4,2,0.67,2,2,2,1,7,1,0,1,3,10.81,6.3,429.12,0.02,19,0.16,23.84,68.11,0.5,1,2,7,0.2,9,10,5,7,10,85.71,3,0
3,5,6,0,4,2,0.22,2,2,2,1,12,1,0,3,3,14.94,10.13,"1,531.27",0.05,37,0.1,85.07,151.24,0.5,1,2,12,0.15,18,19,8,9,13,66.67,9,0
3,1,12,35,4,2,0.14,2,2,2,1,8,1,0,2,0,15.99,30.55,"14,925.04",0.16,108,0.03,829.17,488.54,0.5,1,2,8,0.04,47,61,10,13,51,95.92,14,0
21,3,28,16,32,11,0.35,12,2.67,5,0.45,43,11,1,3,4,18.41,86.77,"138,606.57",0.53,314,0.01,"7,700.36","1,597.46",1,10,16,34,0.22,137,177,15,19,51,93.62,31,0
7,4,16,0,10,4,0.2,4,2.5,3,0.75,16,3,0,4,7,23.28,16.67,"6,466.18",0.13,87,0.06,359.23,387.97,0.75,3,5,14,0.15,40,47,12,10,27,80,20,0
3,3,4,1,4,2,0.4,2,2,2,1,7,1,0,1,0,19.53,4,312.55,0.03,20,0.25,17.36,78.14,0.5,1,2,7,0.25,7,13,7,8,8,83.33,5,0
3,1,4,0,4,2,0.33,2,2,2,1,6,1,0,2,2,8.24,5,206.05,0.01,13,0.2,11.45,41.21,0.5,1,2,6,0.25,5,8,3,6,8,66.67,6,0
3,1,4,2,4,2,0.4,2,2,1,0.5,7,1,0,1,2,10.8,13.33,1920,0.05,36,0.08,106.67,144,0.5,1,2,7,0.22,16,20,6,10,9,85.71,5,0
13,4,22,0,22,7,0.27,10,2.2,2,0.29,27,1,0,4,2,21.29,26.07,14467,0.19,111,0.04,803.72,555,0.14,6,11,22,0.25,46,65,15,17,28,84.62,26,0
18,6,57,13,24,11,0.17,12,2,5,0.45,47,3,0,7,0,39.35,56.37,"125,041.65",0.74,367,0.02,"6,946.76","2,218.29",0.27,6,12,38,0.14,153,214,38,28,79,90.91,64,0
3,2,3,1,4,2,0.5,2,2,2,1,6,1,0,1,2,14.52,5.79,486,0.03,21,0.17,27,84,0.5,1,2,6,0.29,9,12,7,9,7,80,4,0
3,0,3,1,4,2,0.5,2,2,1,0.5,6,1,0,1,4,12.05,5.83,410.13,0.02,19,0.17,22.79,70.31,0.5,1,2,6,0.29,10,9,6,7,7,80,4,0
5,3,5,0,8,3,0.5,4,2,1,0.33,13,1,0,1,0,13.12,11.56,"1,752.06",0.05,34,0.09,97.34,151.62,0.33,2,4,12,0.38,16,18,9,13,8,83.33,6,0
3,1,5,1,4,2,0.33,2,2,2,1,5,1,0,1,4,16.46,8.4,"1,161.24",0.05,31,0.12,64.51,138.24,0.5,1,2,5,0.22,14,17,10,12,9,85.71,6,0
13,7,35,17,20,7,0.19,8,2.5,2,0.29,31,3,0,2,5,28.27,30.31,"25,970.12",0.29,161,0.03,"1,442.78",856.83,0.43,6,10,26,0.12,67,94,21,19,60,96.3,37,1
3,0,5,2,4,2,0.33,2,2,1,0.5,5,1,0,1,2,14.88,8.13,982.54,0.04,29,0.12,54.59,120.93,0.5,1,2,5,0.2,13,16,8,10,10,87.5,6,0
3,1,1,0,4,2,1,2,2,1,0.5,7,1,0,1,0,7.83,4.67,170.53,0.01,11,0.21,9.47,36.54,0.5,1,2,7,0.5,4,7,3,7,4,50,2,0
3,1,5,0,4,2,0.29,2,2,1,0.5,6,1,0,2,0,9.6,6.13,360.21,0.02,17,0.16,20.01,58.81,0.5,1,2,6,0.22,7,10,4,7,9,71.43,7,0
13,4,15,1,24,7,0.41,12,2,7,1,37,1,0,2,6,20.11,31.88,"20,434.13",0.21,124,0.03,"1,135.23",641.07,0.14,6,12,32,0.32,51,73,16,20,22,88.89,17,0
3,5,8,4,4,2,0.2,2,2,2,1,12,1,0,2,2,18.51,5.83,630,0.04,27,0.17,35,108,0.5,1,2,12,0.13,15,12,9,7,15,85.71,10,0
5,1,2,0,8,3,1,4,2,2,0.67,9,1,0,1,4,10.04,5,250.95,0.02,14,0.2,13.94,50.19,0.33,2,4,8,0.5,5,9,4,8,6,66.67,3,0
7,2,4,0,12,4,0.8,6,2,2,0.5,13,1,0,1,1,17.95,7.94,"1,133.07",0.05,33,0.13,62.95,142.62,0.25,3,6,11,0.57,13,20,9,11,7,80,5,0
3,6,9,0,4,2,0.18,2,2,2,1,10,1,0,2,5,27.58,11.15,"3,430.95",0.1,68,0.09,190.61,307.6,0.5,1,2,10,0.13,29,39,13,10,15,81.82,11,0
23,10,42,17,38,12,0.26,16,2.38,3,0.25,61,1,0,5,0,77.13,21.16,"34,532.43",0.54,272,0.05,"1,918.47",1632,0.08,11,19,51,0.18,117,155,47,17,66,92.19,47,0
7,8,15,0,12,4,0.21,6,2,4,1,20,4,1,4,4,17.92,22,"8,672.47",0.13,82,0.05,481.8,394.2,1,3,6,18,0.18,33,49,12,16,22,78.95,19,0
11,5,26,44,12,7,0.22,6,2,6,0.86,26,1,0,6,1,25.22,17.4,"7,636.2",0.15,87,0.06,424.23,438.86,0.14,3,6,21,0.09,29,58,15,18,78,92.11,32,0
3,0,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,6.18,5,154.4,0.01,11,0.2,8.58,30.88,0.5,1,2,6,0.29,4,7,2,5,7,80,5,0
21,8,31,13,38,11,0.31,18,2.11,9,0.82,44,3,0,5,1,26.64,25.97,"17,969.91",0.23,130,0.04,998.33,691.85,0.27,10,19,35,0.22,47,83,19,21,51,89.8,36,0
11,5,10,0,20,6,0.55,10,2,6,1,35,1,0,1,2,11.99,30.94,"11,475.71",0.12,82,0.03,637.54,370.93,0.17,5,10,31,0.43,33,49,8,15,14,90.91,11,0
5,3,13,0,8,3,0.18,4,2,3,1,11,1,0,4,4,16.59,21,"7,314.07",0.12,75,0.05,406.34,348.29,0.33,2,4,10,0.15,33,42,11,14,20,76.47,17,0
3,4,4,0,4,2,0.4,2,2,2,1,10,1,0,1,3,19.35,6.25,755.8,0.04,29,0.16,41.99,120.93,0.5,1,2,10,0.22,10,19,8,10,9,80,5,0
13,13,67,34,22,7,0.1,10,2.2,6,0.86,45,1,0,4,7,52.27,34.27,"61,372.9",0.6,319,0.03,"3,409.61","1,791.09",0.14,6,11,40,0.06,129,190,32,17,113,96.19,71,1
3,1,4,0,4,2,0.4,2,2,1,0.5,6,1,0,1,2,11.76,10.83,"1,380.58",0.04,30,0.09,76.7,127.44,0.5,1,2,6,0.29,10,20,6,13,7,80,5,0
5,2,3,0,6,3,0.6,2,3,2,0.67,9,1,0,2,2,18.2,5.5,550.43,0.03,24,0.18,30.58,100.08,0.33,2,3,8,0.43,11,13,9,9,7,60,5,0
15,2,31,5,20,8,0.24,6,3.33,1,0.13,29,8,1,3,4,23.08,58.59,"79,247.79",0.45,273,0.02,"4,402.65","1,352.5",1,7,10,23,0.19,125,148,16,15,43,92.31,34,0
9,1,11,0,14,5,0.36,6,2.33,3,0.6,17,3,0,3,6,12.25,16,"3,135.78",0.07,47,0.06,174.21,195.99,0.6,4,7,14,0.28,16,31,6,12,18,78.57,14,0
15,10,21,0,22,8,0.32,8,2.75,8,1,33,8,1,4,8,27.6,25.11,"17,394.36",0.23,133,0.04,966.35,692.86,1,7,11,27,0.27,53,80,19,18,30,84,25,0
24,3,61,6,36,14,0.2,18,2,3,0.21,66,3,0,9,0,43.29,63.72,"175,762.32",0.92,467,0.02,"9,764.57","2,758.52",0.21,9,18,54,0.18,205,262,37,23,78,88.16,70,0
3,0,1,0,4,2,1,2,2,1,0.5,7,1,0,1,3,11.42,6.67,507.65,0.03,20,0.15,28.2,76.15,0.5,1,2,7,0.5,10,10,6,8,4,50,2,0
9,1,27,1,16,5,0.16,8,2,3,0.6,20,1,0,5,1,16.21,36,"21,021.12",0.19,119,0.03,"1,167.84",583.92,0.2,4,8,17,0.14,48,71,12,18,35,84.85,32,0
7,9,11,5,12,4,0.33,6,2,4,1,20,1,0,1,2,27.93,10.21,"2,914.07",0.1,60,0.1,161.89,285.29,0.25,3,6,18,0.21,22,38,14,13,19,94.12,12,0
5,7,8,0,8,3,0.27,4,2,3,1,20,1,0,3,5,29.93,9.54,"2,723.24",0.1,65,0.1,151.29,285.5,0.33,2,4,19,0.2,31,34,13,8,15,72.73,11,0
3,5,4,0,4,2,0.33,2,2,2,1,9,1,0,2,0,12.65,5.25,348.69,0.02,17,0.19,19.37,66.42,0.5,1,2,9,0.29,7,10,6,9,7,66.67,6,0
17,15,18,0,32,9,0.45,16,2,8,0.89,45,1,0,2,3,27.87,16.97,"8,030.83",0.16,93,0.06,446.16,473.13,0.11,8,16,38,0.39,43,50,19,15,23,90,20,0
7,9,13,55,12,4,0.24,6,2,4,1,20,1,0,4,1,42,5.6,"1,317.26",0.08,52,0.18,73.18,235.23,0.25,3,6,18,0.05,21,31,15,8,74,94.44,17,0
5,3,1,0,8,3,1.5,2,4,3,1,9,1,0,1,1,11.83,3.75,166.42,0.01,14,0.27,9.25,44.38,0.33,3,4,8,0.75,6,8,4,5,4,50,2,0
7,4,17,0,12,4,0.2,6,2,2,0.5,18,1,0,3,1,21.14,17.77,"6,674.76",0.13,79,0.06,370.82,375.64,0.25,3,6,16,0.18,33,46,13,14,22,85,20,0
3,0,3,1,4,2,0.5,2,2,1,0.5,6,1,0,1,4,12.11,6.42,498.63,0.03,21,0.16,27.7,77.71,0.5,1,2,6,0.18,11,10,6,7,11,80,4,0
3,0,2,0,4,2,0.67,2,2,1,0.5,5,1,0,1,3,8.3,6.67,369.01,0.02,16,0.15,20.5,55.35,0.5,1,2,5,0.33,5,11,3,8,6,66.67,3,0
78,24,155,65,104,51,0.32,52,2,48,0.94,156,1,0,5,1,56.51,82.88,"388,174.15",1.56,699,0.01,"21,565.23","4,683.61",0.02,26,52,107,0.22,209,490,58,46,227,97.78,160,0
3,1,3,0,4,2,0.5,2,2,1,0.5,6,1,0,1,2,8.6,10,859.52,0.03,22,0.1,47.75,85.95,0.5,1,2,6,0.33,10,12,5,10,6,75,4,0
9,4,7,2,16,5,0.56,8,2,5,1,24,4,0,2,2,17.27,12.25,"2,591.12",0.07,45,0.08,143.95,211.52,0.8,4,8,21,0.33,21,24,12,14,15,81.82,9,0
3,3,3,1,4,2,0.5,2,2,2,1,9,1,0,1,0,13.83,8.57,"1,016.03",0.04,29,0.12,56.45,118.54,0.5,1,2,9,0.29,12,17,7,10,7,80,4,0
3,1,5,0,4,2,0.33,2,2,2,1,5,1,0,1,1,10.04,17.5,"3,074.62",0.06,40,0.06,170.81,175.69,0.5,1,2,5,0.25,14,26,6,15,8,83.33,6,0
9,6,20,3,14,5,0.21,6,2.33,4,0.8,20,5,1,4,2,36.51,18.02,"11,854.69",0.22,122,0.06,658.59,657.86,1,4,7,17,0.17,53,69,25,17,29,85.19,24,0
3,1,1,0,6,2,1,2,3,1,0.5,5,1,0,1,1,11.07,4.38,211.89,0.02,14,0.23,11.77,48.43,0.5,2,3,5,0.5,5,9,4,7,4,50,2,0
9,0,6,17,14,5,0.56,6,2.33,1,0.2,14,1,0,3,1,10.89,19.5,"4,141.72",0.07,50,0.05,230.1,212.4,0.2,4,7,11,0.18,18,32,6,13,28,88.46,9,0
7,4,5,1,12,4,0.67,6,2,4,1,16,1,0,1,2,14.41,10.83,"1,690.87",0.05,35,0.09,93.94,156.08,0.25,3,6,14,0.44,15,20,9,13,9,85.71,6,0
3,1,2,0,4,2,0.67,2,2,2,1,6,1,0,1,3,7.26,6.67,322.88,0.02,14,0.15,17.94,48.43,0.5,1,2,6,0.4,5,9,3,8,5,66.67,3,0
5,0,8,25,8,3,0.25,4,2,1,0.33,10,1,0,4,1,18.17,9,"1,471.49",0.05,40,0.11,81.75,163.5,0.33,2,4,9,0.08,16,24,8,9,39,89.19,12,0
5,2,18,2,8,3,0.14,4,2,2,0.67,15,1,0,4,3,35.62,10.67,"4,053.11",0.13,84,0.09,225.17,379.98,0.33,2,4,14,0.12,40,44,15,8,26,83.33,22,0
3,2,1,0,6,2,1,2,3,2,1,6,1,0,1,1,9,3.33,100,0.01,10,0.3,5.56,30,0.5,2,3,6,0.5,4,6,3,5,4,50,2,0
5,2,14,3,8,3,0.19,4,2,3,1,13,1,0,2,1,27.34,12,"3,937.05",0.11,69,0.08,218.72,328.09,0.33,2,4,12,0.14,30,39,15,12,21,89.47,16,0
11,3,21,1,20,6,0.24,10,2,5,0.83,29,5,0,4,3,17.18,20.8,"7,433.12",0.12,79,0.05,412.95,357.36,0.83,5,10,25,0.21,32,47,10,13,29,84.62,25,0
7,1,14,3,12,4,0.24,6,2,2,0.5,17,1,0,3,4,15.1,18.6,"5,225.56",0.09,63,0.05,290.31,280.94,0.25,3,6,15,0.16,31,32,10,12,25,85,17,0
12,1,48,20,12,8,0.15,6,2,5,0.63,24,1,0,5,2,18.01,123.13,"273,078.67",0.74,429,0.01,"15,171.04","2,217.9",0.13,3,6,18,0.1,197,232,16,20,77,93.15,53,0
3,1,2,0,6,2,0.67,2,3,1,0.5,6,1,0,1,3,9.09,8.8,704,0.03,20,0.11,39.11,80,0.5,2,3,6,0.33,8,12,5,11,6,66.67,3,0
3,3,7,0,4,2,0.22,2,2,2,1,7,1,0,2,4,15.5,8.57,"1,138.58",0.04,34,0.12,63.25,132.83,0.5,1,2,7,0.17,15,19,7,8,12,77.78,9,0
3,3,6,1,4,2,0.29,2,2,2,1,7,1,0,1,2,22.04,5.44,653.33,0.04,30,0.18,36.3,120,0.5,1,2,7,0.2,14,16,9,7,10,87.5,7,0
3,0,1,0,4,2,1,2,2,1,0.5,6,1,0,1,1,5,6,180,0.01,10,0.17,10,30,0.5,1,2,6,0.5,4,6,2,6,4,50,2,0
9,7,16,0,16,5,0.24,8,2,5,1,21,5,1,5,3,20.23,19.69,"7,844.52",0.13,82,0.05,435.81,398.35,1,4,8,18,0.22,32,50,13,16,23,76.19,21,0
51,2,99,36,64,33,0.32,16,4,5,0.15,90,4,0,5,2,51.88,52.93,"145,316.78",0.92,445,0.02,"8,073.15","2,745.62",0.12,24,32,59,0.23,140,305,41,31,142,96.43,104,0
29,10,66,26,80,15,0.22,28,2.86,1,0.07,98,1,0,2,0,156.97,25.68,"103,547.47",1.34,618,0.04,"5,752.64","4,031.56",0.07,26,40,85,0.16,244,374,76,16,96,97.87,68,1
3,2,2,0,4,2,0.67,2,2,2,1,6,1,0,1,1,13.4,5.25,369.2,0.02,18,0.19,20.51,70.32,0.5,1,2,6,0.4,7,11,6,9,5,66.67,3,0
7,2,7,0,10,4,0.44,4,2.5,2,0.5,14,3,0,2,6,13.49,15.43,"3,211.43",0.07,49,0.06,178.41,208.15,0.75,3,5,12,0.31,18,31,7,12,13,77.78,9,0
9,2,5,0,14,5,0.83,6,2.33,3,0.6,18,3,0,1,3,13.16,14.78,"2,874.47",0.06,43,0.07,159.69,194.51,0.6,4,7,15,0.63,19,24,9,14,8,83.33,6,0
3,3,4,0,4,2,0.4,2,2,1,0.5,8,1,0,1,2,10.79,7.2,559.51,0.03,21,0.14,31.08,77.71,0.5,1,2,8,0.29,9,12,5,8,7,80,5,0
5,0,2,0,8,3,1,4,2,1,0.33,8,1,0,1,4,10.04,5,250.95,0.02,14,0.2,13.94,50.19,0.33,2,4,7,0.6,5,9,4,8,5,66.67,3,0
